scope,character,card_id,model_id,name_en,name_zhs,total_runs_with,total_runs,appearance_probability,total_copies,copies_per_run
character,SILENT,USCE-FLAY,CARD.USCE-FLAY,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,USCE-GHOST_DAGGER,CARD.USCE-GHOST_DAGGER,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,USCE-HEART_PIERCER,CARD.USCE-HEART_PIERCER,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,USCE-HOWL,CARD.USCE-HOWL,,,1,8928,0.00011200716845878136,2,0.00022401433691756272
character,SILENT,USCE-READY_AND_WAITING,CARD.USCE-READY_AND_WAITING,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,USCE-SEDATIVE,CARD.USCE-SEDATIVE,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,USCE-SOLIDIFY,CARD.USCE-SOLIDIFY,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,USCE-SQUIRM,CARD.USCE-SQUIRM,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,VEA-BLADEOFDEMON,CARD.VEA-BLADEOFDEMON,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,VENOMOUS_BEETLE,CARD.VENOMOUS_BEETLE,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,VICIOUS,CARD.VICIOUS,Vicious,凶恶,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,WATCHER-DEUS_EX_MACHINA,CARD.WATCHER-DEUS_EX_MACHINA,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,WATCHER-DEVA_FORM,CARD.WATCHER-DEVA_FORM,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,WATCHER-SCRAWL_WATCHER,CARD.WATCHER-SCRAWL_WATCHER,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,WATCHER-SPIRIT_SHIELD,CARD.WATCHER-SPIRIT_SHIELD,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,WATCHER-THIRD_EYE,CARD.WATCHER-THIRD_EYE,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,WELL_LAID_PLANS_C,CARD.WELL_LAID_PLANS_C,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,WHITE_HOLE_CARD,CARD.WHITE_HOLE_CARD,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,WRAITH_FORM_C,CARD.WRAITH_FORM_C,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,YGO-POT_OF_GREED,CARD.YGO-POT_OF_GREED,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,YUI_CARD_EXPANSION_CARD_EXPLOIT_WEAKNESS,CARD.YUI_CARD_EXPANSION_CARD_EXPLOIT_WEAKNESS,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,YUI_CARD_EXPANSION_CARD_GRANDMASTER_BLADE,CARD.YUI_CARD_EXPANSION_CARD_GRANDMASTER_BLADE,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,YUI_CARD_EXPANSION_CARD_MASTERFUL_TRANCE,CARD.YUI_CARD_EXPANSION_CARD_MASTERFUL_TRANCE,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,YUI_CARD_EXPANSION_CARD_MIMIC_ADAPTATION,CARD.YUI_CARD_EXPANSION_CARD_MIMIC_ADAPTATION,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,YUI_CARD_EXPANSION_CARD_SMOKE_BOMB,CARD.YUI_CARD_EXPANSION_CARD_SMOKE_BOMB,,,1,8928,0.00011200716845878136,1,0.00011200716845878136
character,SILENT,YUI_CARD_EXPANSION_CARD_TRAVEL_LIGHT,CARD.YUI_CARD_EXPANSION_CARD_TRAVEL_LIGHT,,,1,8928,0.00011200716845878136,2,0.00022401433691756272
character,DEFECT,ASCENDERS_BANE,CARD.ASCENDERS_BANE,Ascender's Bane,进阶之灾,5360,5365,0.9990680335507922,5556,1.0356011183597391
character,DEFECT,DEFEND_DEFECT,CARD.DEFEND_DEFECT,Defend,防御,4939,5365,0.9205964585274931,17481,3.25834109972041
character,DEFECT,ZAP,CARD.ZAP,Zap,电击,4808,5365,0.896178937558248,4986,0.9293569431500466
character,DEFECT,DUALCAST,CARD.DUALCAST,Dualcast,双重释放,4731,5365,0.8818266542404474,4906,0.9144454799627213
character,DEFECT,HOLOGRAM,CARD.HOLOGRAM,Hologram,全息影像,3646,5365,0.6795899347623485,5640,1.0512581547064306
character,DEFECT,TURBO,CARD.TURBO,TURBO,内核加速,3385,5365,0.6309412861136999,4743,0.8840633737185462
character,DEFECT,STRIKE_DEFECT,CARD.STRIKE_DEFECT,Strike,打击,3332,5365,0.6210624417520969,7666,1.4288909599254427
character,DEFECT,COOLHEADED,CARD.COOLHEADED,Coolheaded,冷静头脑,3097,5365,0.577260018639329,4544,0.8469711090400746
character,DEFECT,BOOST_AWAY,CARD.BOOST_AWAY,Boost Away,高速脱离,2557,5365,0.4766076421248835,3699,0.6894687791239515
character,DEFECT,CHARGE_BATTERY,CARD.CHARGE_BATTERY,Charge Battery,充电,2537,5365,0.47287977632805217,3419,0.6372786579683132
character,DEFECT,GO_FOR_THE_EYES,CARD.GO_FOR_THE_EYES,Go for the Eyes,眼部攻击,2407,5365,0.4486486486486487,2856,0.5323392357875116
character,DEFECT,OVERCLOCK,CARD.OVERCLOCK,Overclock,超频,1988,5365,0.3705498602050326,3009,0.5608574091332712
character,DEFECT,GLACIER,CARD.GLACIER,Glacier,冰川,1987,5365,0.37036346691519106,2412,0.44958061509785646
character,DEFECT,COMPACT,CARD.COMPACT,Compact,压缩,1976,5365,0.36831314072693383,2343,0.4367194780987884
character,DEFECT,CAPACITOR,CARD.CAPACITOR,Capacitor,扩容,1926,5365,0.35899347623485556,2399,0.44715750232991613
character,DEFECT,HOTFIX,CARD.HOTFIX,Hotfix,热修复,1772,5365,0.33028890959925444,2303,0.42926374650512583
character,DEFECT,BEAM_CELL,CARD.BEAM_CELL,Beam Cell,光束射线,1661,5365,0.3095992544268406,1937,0.3610438024231128
character,DEFECT,LIGHTNING_ROD,CARD.LIGHTNING_ROD,Lightning Rod,引雷针,1661,5365,0.3095992544268406,2048,0.38173345759552657
character,DEFECT,ITERATION,CARD.ITERATION,Iteration,迭代,1601,5365,0.2984156570363467,1833,0.34165890027958995
character,DEFECT,BOOT_SEQUENCE,CARD.BOOT_SEQUENCE,Boot Sequence,启动流程,1600,5365,0.2982292637465051,1758,0.3276794035414725
character,DEFECT,ROCKET_PUNCH,CARD.ROCKET_PUNCH,Rocket Punch,火箭飞拳,1546,5365,0.2881640260950606,2150,0.40074557315936626
character,DEFECT,COMPILE_DRIVER,CARD.COMPILE_DRIVER,Compile Driver,编译冲击,1534,5365,0.2859273066169618,1876,0.3496738117427773
character,DEFECT,ECHO_FORM,CARD.ECHO_FORM,Echo Form,回响形态,1511,5365,0.2816402609506058,1787,0.3330848089468779
character,DEFECT,COLD_SNAP,CARD.COLD_SNAP,Cold Snap,寒流,1502,5365,0.2799627213420317,1810,0.33737185461323393
character,DEFECT,CHILL,CARD.CHILL,Chill,冰寒,1485,5365,0.2767940354147251,1709,0.3185461323392358
character,DEFECT,SKIM,CARD.SKIM,Skim,快速检索,1480,5365,0.27586206896551724,1769,0.32972972972972975
character,DEFECT,SUBROUTINE,CARD.SUBROUTINE,Subroutine,子程序,1363,5365,0.25405405405405407,1810,0.33737185461323393
character,DEFECT,CLAW,CARD.CLAW,Claw,爪击,1321,5365,0.2462255358807083,3896,0.7261882572227399
character,DEFECT,WHITE_NOISE,CARD.WHITE_NOISE,White Noise,白噪声,1307,5365,0.24361602982292638,1922,0.35824790307548926
character,DEFECT,LEAP,CARD.LEAP,Leap,飞跃,1254,5365,0.23373718546132338,1562,0.2911463187325256
character,DEFECT,DEFRAGMENT,CARD.DEFRAGMENT,Defragment,碎片整理,1219,5365,0.2272134203168686,1575,0.293569431500466
character,DEFECT,BULK_UP,CARD.BULK_UP,Bulk Up,暴涨,1203,5365,0.22423112767940354,1554,0.2896551724137931
character,DEFECT,FERAL,CARD.FERAL,Feral,野性,1198,5365,0.22329916123019572,1684,0.3138863000931966
character,DEFECT,FIGHT_THROUGH,CARD.FIGHT_THROUGH,Fight Through,强撑,1169,5365,0.21789375582479031,1443,0.2689655172413793
character,DEFECT,MODDED,CARD.MODDED,Modded,模组改造,1133,5365,0.21118359739049394,1315,0.2451071761416589
character,DEFECT,SCAVENGE,CARD.SCAVENGE,Scavenge,内存清理,1101,5365,0.20521901211556384,1237,0.23056849953401679
character,DEFECT,NULL,CARD.NULL,Null,空值,1098,5365,0.20465983224603915,1192,0.22218080149114633
character,DEFECT,BARRAGE,CARD.BARRAGE,Barrage,弹幕齐射,1085,5365,0.2022367194780988,1307,0.24361602982292638
character,DEFECT,FTL,CARD.FTL,FTL,超越光速,1075,5365,0.20037278657968313,1278,0.23821062441752097
character,DEFECT,BALL_LIGHTNING,CARD.BALL_LIGHTNING,Ball Lightning,球状闪电,1035,5365,0.1929170549860205,1197,0.22311276794035415
character,DEFECT,GUNK_UP,CARD.GUNK_UP,Gunk Up,污秽攻击,1019,5365,0.18993476234855544,1316,0.24529356943150046
character,DEFECT,SHADOW_SHIELD,CARD.SHADOW_SHIELD,Shadow Shield,暗影之盾,1007,5365,0.18769804287045666,1136,0.21174277726001864
character,DEFECT,ENERGY_SURGE,CARD.ENERGY_SURGE,Energy Surge,能量涌动,1003,5365,0.1869524697110904,1358,0.2531220876048462
character,DEFECT,ALL_FOR_ONE,CARD.ALL_FOR_ONE,All for One,万物一心,993,5365,0.18508853681267473,1133,0.21118359739049394
character,DEFECT,MACHINE_LEARNING,CARD.MACHINE_LEARNING,Machine Learning,机器学习,992,5365,0.18490214352283318,1117,0.2082013047530289
character,DEFECT,THUNDER,CARD.THUNDER,Thunder,雷霆,958,5365,0.17856477166821993,1287,0.23988816402609506
character,DEFECT,CLUMSY,CARD.CLUMSY,Clumsy,笨拙,951,5365,0.177260018639329,992,0.18490214352283318
character,DEFECT,FLAK_CANNON,CARD.FLAK_CANNON,Flak Cannon,散射炮,921,5365,0.17166821994408202,991,0.1847157502329916
character,DEFECT,DARKNESS,CARD.DARKNESS,Darkness,漆黑,912,5365,0.16999068033550793,1108,0.2065237651444548
character,DEFECT,LOOP,CARD.LOOP,Loop,循环,906,5365,0.16887232059645851,1110,0.20689655172413793
character,DEFECT,MAD_SCIENCE,CARD.MAD_SCIENCE,Mad Science,疯狂科学,904,5365,0.1684995340167754,962,0.1793103448275862
character,DEFECT,SMOKESTACK,CARD.SMOKESTACK,Smokestack,烟囱,895,5365,0.1668219944082013,1101,0.20521901211556384
character,DEFECT,DOUBLE_ENERGY,CARD.DOUBLE_ENERGY,Double Energy,双倍能量,876,5365,0.16328052190121156,1015,0.1891891891891892
character,DEFECT,SYNCHRONIZE,CARD.SYNCHRONIZE,Synchronize,同步,812,5365,0.15135135135135136,923,0.17204100652376514
character,DEFECT,TRASH_TO_TREASURE,CARD.TRASH_TO_TREASURE,Trash to Treasure,化废为宝,811,5365,0.15116495806150979,951,0.177260018639329
character,DEFECT,BUFFER,CARD.BUFFER,Buffer,缓冲,808,5365,0.1506057781919851,927,0.1727865796831314
character,DEFECT,GLASSWORK,CARD.GLASSWORK,Glasswork,玻璃工艺,803,5365,0.14967381174277725,892,0.1662628145386766
character,DEFECT,CREATIVE_AI,CARD.CREATIVE_AI,Creative AI,创造性AI,802,5365,0.1494874184529357,894,0.16663560111835973
character,DEFECT,SUPERCRITICAL,CARD.SUPERCRITICAL,Supercritical,超临界态,801,5365,0.14930102516309413,908,0.16924510717614166
character,DEFECT,HAILSTORM,CARD.HAILSTORM,Hailstorm,冰雹风暴,800,5365,0.14911463187325255,992,0.18490214352283318
character,DEFECT,FOCUSED_STRIKE,CARD.FOCUSED_STRIKE,Focused Strike,集中打击,796,5365,0.1483690587138863,902,0.16812674743709227
character,DEFECT,STORM,CARD.STORM,Storm,雷暴,751,5365,0.13998136067101585,1477,0.27530288909599254
character,DEFECT,TEMPEST,CARD.TEMPEST,Tempest,暴风雨,695,5365,0.12954333643988816,796,0.1483690587138863
character,DEFECT,SIGNAL_BOOST,CARD.SIGNAL_BOOST,Signal Boost,信号增强,680,5365,0.1267474370922647,773,0.1440820130475303
character,DEFECT,SWEEPING_BEAM,CARD.SWEEPING_BEAM,Sweeping Beam,扫荡射线,677,5365,0.12618825722274,766,0.14277726001863933
character,DEFECT,REFRACT,CARD.REFRACT,Refract,折射,674,5365,0.1256290773532153,739,0.13774464119291704
character,DEFECT,REBOOT,CARD.REBOOT,Reboot,重启,667,5365,0.12432432432432433,780,0.14538676607642126
character,DEFECT,UPROAR,CARD.UPROAR,Uproar,骚动,647,5365,0.12059645852749301,1795,0.33457595526561046
character,DEFECT,ICE_LANCE,CARD.ICE_LANCE,Ice Lance,冰之长枪,625,5365,0.11649580615097857,683,0.12730661696178938
character,DEFECT,VOLTAIC,CARD.VOLTAIC,Voltaic,电流相生,620,5365,0.11556383970177074,736,0.13718546132339235
character,DEFECT,TESLA_COIL,CARD.TESLA_COIL,Tesla Coil,特斯拉线圈,617,5365,0.11500465983224605,747,0.13923578751164958
character,DEFECT,FUSION,CARD.FUSION,Fusion,聚变,601,5365,0.112022367194781,661,0.12320596458527493
character,DEFECT,SCRAPE,CARD.SCRAPE,Scrape,刮削,586,5365,0.1092264678471575,731,0.13625349487418453
character,DEFECT,SHATTER,CARD.SHATTER,Shatter,打碎,575,5365,0.10717614165890028,628,0.11705498602050327
character,DEFECT,GENETIC_ALGORITHM,CARD.GENETIC_ALGORITHM,Genetic Algorithm,遗传算法,542,5365,0.10102516309412861,603,0.11239515377446412
character,DEFECT,GREED,CARD.GREED,Greed,贪婪,535,5365,0.09972041006523766,582,0.10848089468779124
character,DEFECT,MOMENTUM_STRIKE,CARD.MOMENTUM_STRIKE,Momentum Strike,趁势打击,509,5365,0.09487418452935695,596,0.11109040074557316
character,DEFECT,SPINNER,CARD.SPINNER,Spinner,旋转工艺,496,5365,0.09245107176141659,663,0.12357875116495806
character,DEFECT,COOLANT,CARD.COOLANT,Coolant,冷却剂,484,5365,0.0902143522833178,531,0.09897483690587139
character,DEFECT,CHAOS,CARD.CHAOS,Chaos,混沌,412,5365,0.07679403541472507,469,0.08741845293569432
character,DEFECT,HELIX_DRILL,CARD.HELIX_DRILL,Helix Drill,螺旋钻击,404,5365,0.07530288909599255,454,0.08462255358807083
character,DEFECT,SYNTHESIS,CARD.SYNTHESIS,Synthesis,人工合成,330,5365,0.06150978564771668,365,0.06803355079217148
character,DEFECT,ADAPTIVE_STRIKE,CARD.ADAPTIVE_STRIKE,Adaptive Strike,适应打击,327,5365,0.06095060577819199,352,0.06561043802423112
character,DEFECT,SUNDER,CARD.SUNDER,Sunder,分离,324,5365,0.060391425908667286,360,0.06710158434296365
character,DEFECT,DECAY,CARD.DECAY,Decay,腐朽,320,5365,0.05964585274930102,340,0.06337371854613234
character,DEFECT,IGNITION,CARD.IGNITION,Ignition,引火,320,5365,0.05964585274930102,369,0.06877912395153775
character,DEFECT,HIDDEN_GEM,CARD.HIDDEN_GEM,Hidden Gem,未掘宝石,305,5365,0.05684995340167754,326,0.06076421248835042
character,DEFECT,METEOR_STRIKE,CARD.METEOR_STRIKE,Meteor Strike,陨石打击,300,5365,0.05591798695246971,336,0.06262814538676607
character,DEFECT,MULTI_CAST,CARD.MULTI_CAST,Multi-Cast,多重释放,300,5365,0.05591798695246971,331,0.06169617893755825
character,DEFECT,BRIGHTEST_FLAME,CARD.BRIGHTEST_FLAME,Brightest Flame,至亮之焰,283,5365,0.05274930102516309,299,0.05573159366262814
character,DEFECT,FINESSE,CARD.FINESSE,Finesse,妙计,269,5365,0.05013979496738118,293,0.05461323392357875
character,DEFECT,SQUASH,CARD.SQUASH,Squash,压扁,262,5365,0.04883504193849021,280,0.0521901211556384
character,DEFECT,ULTIMATE_STRIKE,CARD.ULTIMATE_STRIKE,Ultimate Strike,究极打击,261,5365,0.04864864864864865,268,0.04995340167753961
character,DEFECT,QUADCAST,CARD.QUADCAST,Quadcast,四重释放,255,5365,0.047530288909599254,265,0.049394221808014914
character,DEFECT,ULTIMATE_DEFEND,CARD.ULTIMATE_DEFEND,Ultimate Defend,究极防御,252,5365,0.04697110904007456,269,0.05013979496738118
character,DEFECT,RAINBOW,CARD.RAINBOW,Rainbow,彩虹,248,5365,0.046225535880708296,272,0.05069897483690587
character,DEFECT,EXTERMINATE,CARD.EXTERMINATE,Exterminate,杀灭,239,5365,0.044547996272134203,258,0.04808946877912395
character,DEFECT,DOUBT,CARD.DOUBT,Doubt,疑虑,231,5365,0.04305684995340168,251,0.04678471575023299
character,DEFECT,FASTEN,CARD.FASTEN,Fasten,勒紧,229,5365,0.042684063373718543,256,0.04771668219944082
character,DEFECT,FOLLY,CARD.FOLLY,Folly,愚行,224,5365,0.04175209692451072,237,0.04417520969245107
character,DEFECT,APPARITION,CARD.APPARITION,Apparition,灵体,215,5365,0.04007455731593663,719,0.13401677539608575
character,DEFECT,CONSUMING_SHADOW,CARD.CONSUMING_SHADOW,Consuming Shadow,吞噬暗影,203,5365,0.03783783783783784,221,0.04119291705498602
character,DEFECT,DARK_SHACKLES,CARD.DARK_SHACKLES,Dark Shackles,黑暗镣铐,195,5365,0.036346691519105315,206,0.038397017707362535
character,DEFECT,APOTHEOSIS,CARD.APOTHEOSIS,Apotheosis,神化,192,5365,0.03578751164958061,202,0.03765144454799627
character,DEFECT,DISCOVERY,CARD.DISCOVERY,Discovery,发现,187,5365,0.03485554520037279,203,0.03783783783783784
character,DEFECT,METAMORPHOSIS,CARD.METAMORPHOSIS,Metamorphosis,羽化,187,5365,0.03485554520037279,205,0.03821062441752097
character,DEFECT,DEBT,CARD.DEBT,Debt,债务,186,5365,0.03466915191053122,196,0.036533084808946875
character,DEFECT,BAD_LUCK,CARD.BAD_LUCK,Bad Luck,霉运,180,5365,0.033550792171481825,194,0.03616029822926375
character,DEFECT,FLASH_OF_STEEL,CARD.FLASH_OF_STEEL,Flash of Steel,亮剑,179,5365,0.033364398881640264,323,0.060205032618825725
character,DEFECT,SPLASH,CARD.SPLASH,Splash,飞溅,175,5365,0.032618825722273995,185,0.034482758620689655
character,DEFECT,MASTER_OF_STRATEGY,CARD.MASTER_OF_STRATEGY,Master of Strategy,战略大师,174,5365,0.032432432432432434,202,0.03765144454799627
character,DEFECT,SHOCKWAVE,CARD.SHOCKWAVE,Shockwave,震荡波,174,5365,0.032432432432432434,182,0.03392357875116496
character,DEFECT,PROWESS,CARD.PROWESS,Prowess,非凡技艺,169,5365,0.031500465983224604,187,0.03485554520037279
character,DEFECT,TORIC_TOUGHNESS,CARD.TORIC_TOUGHNESS,Toric Toughness,坚韧之环,168,5365,0.03131407269338304,172,0.0320596458527493
character,DEFECT,JACKPOT,CARD.JACKPOT,Jackpot,大奖,167,5365,0.031127679403541473,243,0.045293569431500466
character,DEFECT,AUTOMATION,CARD.AUTOMATION,Automation,自动化,159,5365,0.029636533084808948,168,0.03131407269338304
character,DEFECT,HYPERBEAM,CARD.HYPERBEAM,Hyperbeam,超能光束,157,5365,0.029263746505125816,180,0.033550792171481825
character,DEFECT,PRODUCTION,CARD.PRODUCTION,Production,生产制造,155,5365,0.028890959925442685,166,0.030941286113699906
character,DEFECT,EQUILIBRIUM,CARD.EQUILIBRIUM,Equilibrium,均衡,154,5365,0.028704566635601118,159,0.029636533084808948
character,DEFECT,WHISTLE,CARD.WHISTLE,Whistle,吹哨,149,5365,0.02777260018639329,162,0.030195712954333643
character,DEFECT,BEACON_OF_HOPE,CARD.BEACON_OF_HOPE,Beacon of Hope,希望灯塔,147,5365,0.02739981360671016,163,0.03038210624417521
character,DEFECT,NEOWS_FURY,CARD.NEOWS_FURY,Neow's Fury,涅奥之怒,133,5365,0.024790307548928237,138,0.025722273998136067
character,DEFECT,PROLONG,CARD.PROLONG,Prolong,延伸,129,5365,0.024044734389561975,144,0.02684063373718546
character,DEFECT,HUDDLE_UP,CARD.HUDDLE_UP,Huddle Up,抱团,113,5365,0.021062441752096924,125,0.023299161230195712
character,DEFECT,SCRAWL,CARD.SCRAWL,Scrawl,潦草急就,111,5365,0.020689655172413793,118,0.021994408201304754
character,DEFECT,SHAME,CARD.SHAME,Shame,羞耻,103,5365,0.019198508853681268,108,0.020130475302889098
character,DEFECT,BELIEVE_IN_YOU,CARD.BELIEVE_IN_YOU,Believe in You,相信着你,100,5365,0.01863932898415657,110,0.02050326188257223
character,DEFECT,BIASED_COGNITION,CARD.BIASED_COGNITION,Biased Cognition,偏差认知,100,5365,0.01863932898415657,113,0.021062441752096924
character,DEFECT,PURITY,CARD.PURITY,Purity,净化,100,5365,0.01863932898415657,102,0.0190121155638397
character,DEFECT,IMPATIENCE,CARD.IMPATIENCE,Impatience,急躁,98,5365,0.018266542404473438,102,0.0190121155638397
character,DEFECT,WISH,CARD.WISH,Wish,许愿,94,5365,0.017520969245107175,299,0.05573159366262814
character,DEFECT,PANACHE,CARD.PANACHE,Panache,神气制胜,92,5365,0.017148182665424044,96,0.017893755824790306
character,DEFECT,CURSE_OF_THE_BELL,CARD.CURSE_OF_THE_BELL,Curse of the Bell,铃铛的诅咒,90,5365,0.016775396085740912,98,0.018266542404473438
character,DEFECT,MAYHEM,CARD.MAYHEM,Mayhem,乱战,88,5365,0.01640260950605778,97,0.018080149114631874
character,DEFECT,MAUL,CARD.MAUL,Maul,撕咬,85,5365,0.015843429636533086,503,0.09375582479030754
character,DEFECT,REGRET,CARD.REGRET,Regret,悔恨,85,5365,0.015843429636533086,94,0.017520969245107175
character,DEFECT,RELAX,CARD.RELAX,Relax,放松,84,5365,0.01565703634669152,173,0.03224603914259087
character,DEFECT,ALCHEMIZE,CARD.ALCHEMIZE,Alchemize,炼制药水,78,5365,0.014538676607642124,182,0.03392357875116496
character,DEFECT,FISTICUFFS,CARD.FISTICUFFS,Fisticuffs,拳斗,77,5365,0.014352283317800559,82,0.015284249767008387
character,DEFECT,DRAMATIC_ENTRANCE,CARD.DRAMATIC_ENTRANCE,Dramatic Entrance,闪亮登场,74,5365,0.013793103448275862,80,0.014911463187325256
character,DEFECT,STRATAGEM,CARD.STRATAGEM,Stratagem,计策,74,5365,0.013793103448275862,80,0.014911463187325256
character,DEFECT,NOSTALGIA,CARD.NOSTALGIA,Nostalgia,怀旧,73,5365,0.013606710158434296,75,0.013979496738117428
character,DEFECT,ENTROPY,CARD.ENTROPY,Entropy,熵,71,5365,0.013233923578751165,76,0.014165890027958993
character,DEFECT,GANG_UP,CARD.GANG_UP,Gang Up,群起攻之,68,5365,0.012674743709226468,75,0.013979496738117428
character,DEFECT,SECRET_TECHNIQUE,CARD.SECRET_TECHNIQUE,Secret Technique,秘密技法,67,5365,0.012488350419384902,77,0.014352283317800559
character,DEFECT,ETERNAL_ARMOR,CARD.ETERNAL_ARMOR,Eternal Armor,永恒铠甲,66,5365,0.012301957129543337,78,0.014538676607642124
character,DEFECT,OMNISLICE,CARD.OMNISLICE,Omnislice,万向斩,66,5365,0.012301957129543337,68,0.012674743709226468
character,DEFECT,GOLD_AXE,CARD.GOLD_AXE,Gold Axe,金斧,63,5365,0.01174277726001864,67,0.012488350419384902
character,DEFECT,ENTHRALLED,CARD.ENTHRALLED,Enthralled,执迷,59,5365,0.010997204100652377,63,0.01174277726001864
character,DEFECT,PECK,CARD.PECK,Peck,啄击,59,5365,0.010997204100652377,60,0.011183597390493943
character,DEFECT,THINKING_AHEAD,CARD.THINKING_AHEAD,Thinking Ahead,深谋远虑,59,5365,0.010997204100652377,66,0.012301957129543337
character,DEFECT,BYRD_SWOOP,CARD.BYRD_SWOOP,Byrd Swoop,异鸟扑击,58,5365,0.010810810810810811,59,0.010997204100652377
character,DEFECT,RESTLESSNESS,CARD.RESTLESSNESS,Restlessness,心神不宁,58,5365,0.010810810810810811,61,0.011369990680335508
character,DEFECT,ROLLING_BOULDER,CARD.ROLLING_BOULDER,Rolling Boulder,滚石,55,5365,0.010251630941286114,61,0.011369990680335508
character,DEFECT,PREP_TIME,CARD.PREP_TIME,Prep Time,准备时间,50,5365,0.009319664492078284,55,0.010251630941286114
character,DEFECT,CATASTROPHE,CARD.CATASTROPHE,Catastrophe,横祸,46,5365,0.008574091332712022,51,0.00950605778191985
character,DEFECT,BACKFLIP,CARD.BACKFLIP,Backflip,后空翻,45,5365,0.008387698042870456,50,0.009319664492078284
character,DEFECT,HIBERNATE,CARD.HIBERNATE,,,44,5365,0.00820130475302889,67,0.012488350419384902
character,DEFECT,INJURY,CARD.INJURY,Injury,受伤,44,5365,0.00820130475302889,48,0.008946877912395153
character,DEFECT,PIERCING_WAIL,CARD.PIERCING_WAIL,Piercing Wail,尖啸,44,5365,0.00820130475302889,45,0.008387698042870456
character,DEFECT,RALLY,CARD.RALLY,Rally,集结,44,5365,0.00820130475302889,46,0.008574091332712022
character,DEFECT,CALAMITY,CARD.CALAMITY,Calamity,劫难,41,5365,0.0076421248835041936,44,0.00820130475302889
character,DEFECT,JACK_OF_ALL_TRADES,CARD.JACK_OF_ALL_TRADES,Jack of All Trades,花样百出,41,5365,0.0076421248835041936,79,0.01472506989748369
character,DEFECT,KNOCKDOWN,CARD.KNOCKDOWN,Knockdown,击倒,39,5365,0.007269338303821062,40,0.007455731593662628
character,DEFECT,ENLIGHTENMENT,CARD.ENLIGHTENMENT,Enlightenment,开悟,37,5365,0.006896551724137931,77,0.014352283317800559
character,DEFECT,ADRENALINE,CARD.ADRENALINE,Adrenaline,肾上腺素,35,5365,0.0065237651444548,37,0.006896551724137931
character,DEFECT,PANIC_BUTTON,CARD.PANIC_BUTTON,Panic Button,应急按钮,35,5365,0.0065237651444548,36,0.006710158434296365
character,DEFECT,SEEKER_STRIKE,CARD.SEEKER_STRIKE,Seeker Strike,探寻打击,35,5365,0.0065237651444548,36,0.006710158434296365
character,DEFECT,LIFT,CARD.LIFT,Lift,托举,34,5365,0.006337371854613234,36,0.006710158434296365
character,DEFECT,MIMIC,CARD.MIMIC,Mimic,拟态,34,5365,0.006337371854613234,44,0.00820130475302889
character,DEFECT,SECRET_WEAPON,CARD.SECRET_WEAPON,Secret Weapon,秘密武器,32,5365,0.005964585274930103,34,0.006337371854613234
character,DEFECT,BOLAS,CARD.BOLAS,Bolas,流星锤,31,5365,0.005778191985088537,32,0.005964585274930103
character,DEFECT,MIND_BLAST,CARD.MIND_BLAST,Mind Blast,心灵震慑,31,5365,0.005778191985088537,35,0.0065237651444548
character,DEFECT,SPORE_MIND,CARD.SPORE_MIND,Spore Mind,孢子心灵,30,5365,0.005591798695246971,32,0.005964585274930103
character,DEFECT,SALVO,CARD.SALVO,Salvo,箭雨,29,5365,0.005405405405405406,30,0.005591798695246971
character,DEFECT,VOLLEY,CARD.VOLLEY,Volley,连射,29,5365,0.005405405405405406,30,0.005591798695246971
character,DEFECT,ACROBATICS,CARD.ACROBATICS,Acrobatics,杂技,28,5365,0.00521901211556384,28,0.00521901211556384
character,DEFECT,BEAT_DOWN,CARD.BEAT_DOWN,Beat Down,狠揍,28,5365,0.00521901211556384,30,0.005591798695246971
character,DEFECT,PREPARED,CARD.PREPARED,Prepared,早有准备,28,5365,0.00521901211556384,30,0.005591798695246971
character,DEFECT,THRUMMING_HATCHET,CARD.THRUMMING_HATCHET,Thrumming Hatchet,无休手斧,28,5365,0.00521901211556384,30,0.005591798695246971
